date,ILITOTAL,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,NUM. OF PROVIDERS,OT
2008-11-25 00:00:00,14556,2.38017,2.47166,2883,8253,1320,588916
2008-12-02 00:00:00,21350,3.4468100000000000,3.71969,3713,13114,1358,573972
2008-12-09 00:00:00,22561,4.05315,3.94975,4087,13407,1367,571201
2008-12-16 00:00:00,26091,4.26621,4.08756,4445,15326,1380,638302
2008-12-23 00:00:00,24454,4.21579,4.0189700000000000,4462,14152,1313,608464
2008-12-30 00:00:00,27919,4.8861,4.603620000000000,4974,16291,1331,606458
2009-01-06 00:00:00,48420,6.06923,5.66087,9302,27406,2056,855346
2009-01-13 00:00:00,58196,7.09467,6.81522,11527,32585,2134,853912
2009-01-20 00:00:00,69068,7.7151,7.6188900000000000,13187,39364,2162,906536
2009-01-27 00:00:00,66411,7.55134,7.3883600000000000,13174,36860,2167,898860
2009-02-03 00:00:00,57017,6.6711800000000000,6.33927,12161,30860,2197,899425
2009-02-10 00:00:00,42729,5.20633,4.94349,10151,21112,2191,864348
2009-02-17 00:00:00,32520,4.04477,3.80996,8979,14652,2157,853552
2009-02-24 00:00:00,22508,3.4972200000000000,3.44106,7716,8237,2146,654101
2009-03-03 00:00:00,21730,2.69023,2.6677300000000000,7195,7988,2122,814550
2009-03-10 00:00:00,19325,2.47119,2.4718300000000000,6490,7218,2093,781811
2009-03-17 00:00:00,17081,2.44773,2.345,6275,5785,2014,728401
2009-03-24 00:00:00,14575,2.64594,2.71435,6078,4127,1934,536961
2009-03-31 00:00:00,15613,2.61567,2.67667,6598,3726,1937,583299
2009-04-07 00:00:00,14299,1.9071200000000000,1.9828400000000000,4998,3961,1996,721138
2009-04-14 00:00:00,14088,1.8673800000000000,1.82749,4877,4614,2016,770895
2009-04-21 00:00:00,14757,1.8807200000000000,1.9260600000000000,5399,5079,2053,766177
2009-04-28 00:00:00,15122,1.96908,1.92495,5333,5655,2026,785580
2009-05-05 00:00:00,16037,2.11387,2.0887700000000000,5816,6142,1996,767773
2009-05-12 00:00:00,15381,2.09695,2.0343400000000000,5496,5577,1977,756068
2009-05-19 00:00:00,15065,1.90294,1.97649,5388,5536,1954,762208
2009-05-26 00:00:00,16087,1.9695100000000000,1.9936200000000000,5040,6207,1990,806925
2009-06-02 00:00:00,14486,1.9233100000000000,1.8538300000000000,4281,5685,1953,781411
2009-06-09 00:00:00,14354,1.8965900000000000,1.8673,4612,5270,1946,768702
2009-06-16 00:00:00,12601,1.7518100000000000,1.69987,4063,4466,1933,741293
2009-06-23 00:00:00,11191,1.5263200000000000,1.4974100000000000,3625,4108,1917,747358
2009-06-30 00:00:00,10359,1.4957200000000000,1.45112,3408,3733,1875,713863
2009-07-07 00:00:00,8813,1.2231300000000000,1.20715,3090,2933,1850,730068
2009-07-14 00:00:00,8801,1.17754,1.17415,3117,3110,1831,749563
2009-07-21 00:00:00,8362,1.09112,1.1620700000000000,2921,3044,1765,719580
2009-07-28 00:00:00,8440,1.11958,1.17213,3081,2972,1755,720054
2009-08-04 00:00:00,7914,1.08169,1.12168,2781,2901,1710,705551
2009-08-11 00:00:00,7697,1.12497,1.14981,2851,2645,1664,669414
2009-08-18 00:00:00,7603,1.06197,1.1332800000000000,2816,2553,1624,670887
2009-08-25 00:00:00,6853,1.08909,1.08171,2636,2188,1497,633532
2009-09-01 00:00:00,6595,1.1776,1.19959,2413,2172,1421,549773
2009-09-08 00:00:00,5755,0.97493,0.952808,2147,1831,1435,604004
2009-09-15 00:00:00,5316,0.987132,0.916032,1975,1784,1405,580329
2009-09-22 00:00:00,5334,0.995991,0.926582,2027,1779,1384,575664
2009-09-29 00:00:00,4718,0.904726,0.8696200000000000,1754,1541,1347,542536
2009-10-06 00:00:00,4691,0.9419270000000000,0.903133,1753,1566,1353,519414
2009-10-13 00:00:00,4234,0.880415,0.773776,1458,1450,1284,547187
2009-10-20 00:00:00,3950,0.842615,0.7427740000000000,1323,1335,1265,531790
2009-10-27 00:00:00,3850,0.858382,0.730934,1290,1279,1250,526723
2009-11-03 00:00:00,4077,0.83383,0.786882,1381,1357,1241,518121
2009-11-10 00:00:00,4008,0.8474370000000000,0.763051,1378,1307,1212,525260
2009-11-17 00:00:00,4518,0.888273,0.841043,1485,1592,1225,537190
2009-11-24 00:00:00,4420,0.765372,0.791573,1520,1592,1235,558382
2009-12-01 00:00:00,5007,0.91858,0.912732,1564,1866,1170,548573
2009-12-08 00:00:00,5493,1.01432,1.03398,1850,1959,1198,531250
2009-12-15 00:00:00,5510,1.01233,0.934009,1720,2118,1210,589930
2009-12-22 00:00:00,6741,1.1180300000000000,1.08189,2134,2510,1206,623077
2009-12-29 00:00:00,6387,1.11806,1.0656300000000000,1995,2383,1254,599366
2010-01-05 00:00:00,8473,1.1093900000000000,1.13505,2627,3142,1838,746485
2010-01-12 00:00:00,9347,1.2434100000000000,1.2525600000000000,2953,3522,1875,746230
2010-01-19 00:00:00,9684,1.25726,1.2457,3044,3641,1907,777397
2010-01-26 00:00:00,9904,1.25734,1.2677400000000000,3226,3822,1929,781234
2010-02-02 00:00:00,11020,1.43414,1.43723,3451,4397,1947,766753
2010-02-09 00:00:00,11807,1.5183800000000000,1.53341,3927,4679,1940,769982
2010-02-16 00:00:00,13336,1.61617,1.69445,4416,5322,1921,787038
2010-02-23 00:00:00,12079,1.84378,1.9915,4598,4145,1938,606527
2010-03-02 00:00:00,13997,1.72535,1.81305,5045,4978,1964,772016
2010-03-09 00:00:00,14958,1.87923,2.0142600000000000,5060,5867,1936,742606
2010-03-16 00:00:00,18022,2.3371,2.5565900000000000,6300,7194,1916,704923
2010-03-23 00:00:00,19899,3.03533,3.38185,7295,7071,1840,588406
2010-03-30 00:00:00,20346,3.136,3.43172,7478,5764,1887,592880
2010-04-06 00:00:00,20026,2.53336,2.69151,6584,6342,1923,744043
2010-04-13 00:00:00,20721,2.91288,2.91063,6238,7773,1921,711908
2010-04-20 00:00:00,26257,3.4449700000000000,3.49232,7247,11243,1964,751850
2010-04-27 00:00:00,31975,4.16185,4.0037,8007,15291,1947,798637
2010-05-04 00:00:00,34284,4.55159,4.43534,8195,16366,1970,772974
2010-05-11 00:00:00,34456,4.46504,4.24215,8036,16516,1961,812230
2010-05-18 00:00:00,36567,4.55124,4.39719,8172,17493,1910,831600
2010-05-25 00:00:00,31277,4.0822,3.90256,7839,13718,1908,801449
2010-06-01 00:00:00,24627,3.38812,3.15073,6376,10496,1860,781629
2010-06-08 00:00:00,20377,2.99142,2.72422,5691,8427,1829,747993
2010-06-15 00:00:00,17309,2.61542,2.33336,5363,6702,1823,741807
2010-06-22 00:00:00,14031,2.09065,1.925,4400,5489,1790,728883
2010-06-29 00:00:00,12957,1.86146,1.75243,4189,5025,1770,739375
2010-07-06 00:00:00,11498,1.6137700000000000,1.57704,3701,4557,1723,729089
2010-07-13 00:00:00,9391,1.4219900000000000,1.35766,3164,3562,1681,691707
2010-07-20 00:00:00,8695,1.3382,1.31223,3139,3064,1651,662612
2010-07-27 00:00:00,7830,1.19995,1.14937,2895,2673,1612,681240
2010-08-03 00:00:00,7307,1.14889,1.1145100000000000,2532,2553,1585,655627
2010-08-10 00:00:00,7236,1.12194,1.10984,2551,2595,1556,651983
2010-08-17 00:00:00,6530,1.06712,1.0524,2353,2280,1516,620485
2010-08-24 00:00:00,6072,1.0505800000000000,1.03536,2213,2110,1381,586460
2010-08-31 00:00:00,5946,1.1520300000000000,1.1177700000000000,2249,1980,1357,531954
2010-09-07 00:00:00,5547,0.970975,0.982949,2040,1760,1296,564322
2010-09-14 00:00:00,4989,0.894683,0.9251940000000000,1812,1599,1279,539238
2010-09-21 00:00:00,4448,0.843568,0.8355310000000000,1604,1422,1251,532356
2010-09-28 00:00:00,4218,0.815409,0.832393,1472,1462,1225,506732
2010-10-05 00:00:00,4009,0.823052,0.855591,1423,1269,1211,468565
2010-10-12 00:00:00,3721,0.674635,0.7069490000000000,1255,1206,1220,526346
2010-10-19 00:00:00,3597,0.631883,0.694387,1243,1184,1203,518011
2010-10-26 00:00:00,3538,0.641513,0.687976,1251,1188,1179,514262
2010-11-02 00:00:00,3202,0.529813,0.6447430000000000,1088,1125,1175,496632
2010-11-09 00:00:00,3523,0.644089,0.67533,1207,1223,1175,521671
2010-11-16 00:00:00,3874,0.667718,0.72823,1342,1358,1191,531975
2010-11-23 00:00:00,4444,0.7056680000000000,0.8065260000000000,1505,1600,1195,551005
2010-11-30 00:00:00,4717,0.8041550000000000,0.860408,1528,1781,1200,548228
2010-12-07 00:00:00,4813,0.907804,0.936075,1622,1809,1184,514168
2010-12-14 00:00:00,5567,1.00555,0.966683,1788,2206,1196,575887
2010-12-21 00:00:00,5822,1.03601,0.996007,1816,2264,1201,584534
2010-12-28 00:00:00,6708,1.0758300000000000,1.10846,2248,2514,1213,605162
2011-01-04 00:00:00,9365,1.1609200000000000,1.20345,3106,3485,1850,778182
2011-01-11 00:00:00,9803,1.19785,1.23777,3317,3667,1883,791987
2011-01-18 00:00:00,9958,1.27926,1.2525900000000000,3324,3837,1905,794995
2011-01-25 00:00:00,10298,1.2919400000000000,1.30546,3453,4035,1900,788840
2011-02-01 00:00:00,11396,1.42824,1.45295,3634,4658,1925,784334
2011-02-08 00:00:00,11496,1.3980300000000000,1.44089,3949,4348,1946,797839
2011-02-15 00:00:00,11721,1.45831,1.46221,3923,4361,1900,801594
2011-02-22 00:00:00,10377,1.56548,1.65573,4125,3340,1918,626731
2011-03-01 00:00:00,11479,1.34313,1.4660600000000000,4237,3955,1904,782984
2011-03-08 00:00:00,11187,1.48139,1.51811,3995,4040,1898,736905
2011-03-15 00:00:00,12137,1.63398,1.66429,4579,4097,1872,729258
2011-03-22 00:00:00,11958,1.8312600000000000,1.85274,5016,3535,1851,645424
2011-03-29 00:00:00,12356,2.10451,2.12413,5243,3184,1821,581697
2011-04-05 00:00:00,11992,1.73625,1.76709,4514,3393,1891,678631
2011-04-12 00:00:00,11543,1.55066,1.5434,4059,3636,1883,747894
2011-04-19 00:00:00,11939,1.62891,1.64762,4364,4030,1887,724623
2011-04-26 00:00:00,13209,1.7603800000000000,1.6843,4766,4802,1891,784244
2011-05-03 00:00:00,14448,1.9272800000000000,1.8635400000000000,5218,5336,1885,775298
2011-05-10 00:00:00,14624,1.9199400000000000,1.86408,5028,5555,1875,784516
2011-05-17 00:00:00,15929,2.09951,2.01839,5277,5994,1884,789193
2011-05-24 00:00:00,16137,2.2397300000000000,2.10385,5246,5990,1853,767022
2011-05-31 00:00:00,16518,2.21921,2.09555,5219,6239,1826,788242
2011-06-07 00:00:00,15763,2.16693,2.10398,4811,6493,1816,749198
2011-06-14 00:00:00,17150,2.3891300000000000,2.2941,5175,6768,1819,747570
2011-06-21 00:00:00,14524,1.9646600000000000,1.9222300000000000,4422,5683,1780,755579
2011-06-28 00:00:00,13017,1.8422900000000000,1.74239,3807,5256,1753,747079
2011-07-05 00:00:00,11930,1.6867400000000000,1.6760100000000000,3582,4631,1729,711808
2011-07-12 00:00:00,10732,1.53136,1.49637,3253,4059,1707,717202
2011-07-19 00:00:00,10123,1.3791200000000000,1.38202,3001,4020,1699,732480
2011-07-26 00:00:00,9370,1.29515,1.28926,2638,3802,1675,726772
2011-08-02 00:00:00,8999,1.39521,1.3580300000000000,2509,3671,1564,662649
2011-08-09 00:00:00,8576,1.32522,1.30833,2524,3468,1546,655492
2011-08-16 00:00:00,8062,1.23059,1.26692,2465,3087,1503,636347
2011-08-23 00:00:00,7878,1.2302800000000000,1.27731,2545,3011,1415,616765
2011-08-30 00:00:00,7153,1.2687700000000000,1.2991,2480,2601,1409,550614
2011-09-06 00:00:00,6765,1.10782,1.16297,2336,2352,1365,581700
2011-09-13 00:00:00,6133,1.09559,1.08612,2231,2024,1289,564670
2011-09-20 00:00:00,6048,1.1103100000000000,1.0568,2259,1974,1295,572296
2011-09-27 00:00:00,5786,1.10616,1.07871,2168,1850,1260,536380
2011-10-04 00:00:00,5291,1.10816,1.04662,1911,1706,1271,505533
2011-10-11 00:00:00,5185,0.999444,0.9281520000000000,1913,1751,1240,558637
2011-10-18 00:00:00,4931,0.924199,0.9019360000000000,1818,1640,1223,546713
2011-10-25 00:00:00,5103,0.949257,0.915356,1752,1721,1250,557488
2011-11-01 00:00:00,5159,0.9789030000000000,0.952548,1728,1706,1240,541600
2011-11-08 00:00:00,5026,0.925024,0.9166610000000000,1660,1718,1248,548294
2011-11-15 00:00:00,5051,0.848456,0.9017870000000000,1721,1755,1238,560110
2011-11-22 00:00:00,6141,1.04451,1.03315,2098,2128,1238,594395
2011-11-29 00:00:00,6318,1.0986,1.0523800000000000,1958,2335,1238,600354
2011-12-06 00:00:00,6296,1.22071,1.12713,1886,2294,1242,558585
2011-12-13 00:00:00,7382,1.24976,1.1866,2176,2870,1252,622114
2011-12-20 00:00:00,7656,1.22892,1.21415,2295,2972,1268,630563
2011-12-27 00:00:00,7807,1.29393,1.2519800000000000,2421,2867,1248,623572
2012-01-03 00:00:00,9395,1.23034,1.20559,2773,3691,1932,779285
2012-01-10 00:00:00,10158,1.3278,1.31929,2960,4007,1940,769959
2012-01-17 00:00:00,10585,1.33995,1.3273700000000000,3202,4233,1968,797444
2012-01-24 00:00:00,10913,1.37842,1.3668800000000000,3346,4268,1958,798388
2012-01-31 00:00:00,11061,1.50085,1.50535,3326,4422,1929,734781
2012-02-07 00:00:00,12674,1.65163,1.61273,3733,5145,1974,785871
2012-02-14 00:00:00,13623,1.7674600000000000,1.7520800000000000,4034,5526,1966,777534
2012-02-21 00:00:00,14650,2.30609,2.33365,4651,5387,1968,627772
2012-02-28 00:00:00,18521,2.16324,2.2268,5102,7018,2006,831730
2012-03-06 00:00:00,24877,2.83038,2.97657,6486,10857,2006,835762
2012-03-13 00:00:00,29432,3.43761,3.62552,7446,12945,1977,811800
2012-03-20 00:00:00,34332,4.305540000000000,4.5532,8546,13971,1908,754019
2012-03-27 00:00:00,36588,6.06082,6.025980000000000,9709,11391,1905,607171
2012-04-03 00:00:00,34103,4.64931,4.96368,8444,9108,1982,687051
2012-04-10 00:00:00,39896,4.32584,4.69072,8297,13424,1995,850531
2012-04-17 00:00:00,39441,4.5111300000000000,4.7047300000000000,8633,15992,2008,838326
2012-04-24 00:00:00,32426,4.2171,4.1646,7441,13439,1978,778610
2012-05-01 00:00:00,29808,3.78956,3.6953300000000000,6609,12653,1963,806640
2012-05-08 00:00:00,24987,3.2920600000000000,3.2363,5757,10816,1931,772086
2012-05-15 00:00:00,22321,3.0197,2.8942100000000000,5289,9395,1926,771229
2012-05-22 00:00:00,20519,2.7149900000000000,2.71742,5099,8415,1940,755092
2012-05-29 00:00:00,19231,2.4845,2.52297,4633,7981,1893,762238
2012-06-05 00:00:00,18829,2.57808,2.55227,4791,7709,1884,737736
2012-06-12 00:00:00,17392,2.39237,2.43225,4480,7065,1846,715059
2012-06-19 00:00:00,15254,2.06778,2.10851,3957,6095,1825,723449
2012-06-26 00:00:00,13714,1.90281,1.94725,3830,5204,1811,704276
2012-07-03 00:00:00,12273,1.6590200000000000,1.74859,3516,4299,1769,701881
2012-07-10 00:00:00,10818,1.43006,1.4971300000000000,3110,3929,1742,722583
2012-07-17 00:00:00,9188,1.27757,1.32313,2707,3509,1732,694415
2012-07-24 00:00:00,8589,1.1900900000000000,1.2264700000000000,2588,3364,1711,700300
2012-07-31 00:00:00,7986,1.09556,1.19614,2439,3142,1675,667648
2012-08-07 00:00:00,7704,1.08589,1.19049,2422,2877,1630,647130
2012-08-14 00:00:00,7317,1.0734300000000000,1.17426,2431,2583,1582,623114
2012-08-21 00:00:00,6589,1.0167700000000000,1.13342,2230,2219,1489,581338
2012-08-28 00:00:00,6190,1.04847,1.14306,2109,2094,1486,541528
2012-09-04 00:00:00,5638,0.920349,1.00881,1983,1779,1421,558875
2012-09-11 00:00:00,5539,0.9207790000000000,1.02358,1969,1713,1419,541138
2012-09-18 00:00:00,5474,0.9043330000000000,1.00138,1877,1766,1405,546643
2012-09-25 00:00:00,4915,0.83057,0.9094980000000000,1703,1581,1389,540408
2012-10-02 00:00:00,4506,0.8628370000000000,0.950042,1594,1489,1357,474295
2012-10-09 00:00:00,4510,0.732182,0.829299,1576,1491,1362,543833
2012-10-16 00:00:00,4186,0.724558,0.802109,1432,1405,1341,521874
2012-10-23 00:00:00,4233,0.740848,0.806333,1416,1464,1325,524969
2012-10-30 00:00:00,3886,0.726037,0.796937,1216,1284,1290,487617
2012-11-06 00:00:00,4075,0.7556390000000000,0.7791360000000000,1367,1338,1299,523015
2012-11-13 00:00:00,4168,0.761847,0.797653,1364,1366,1276,522533
2012-11-20 00:00:00,4317,0.779896,0.825485,1331,1561,1265,522965
2012-11-27 00:00:00,5053,0.8991380000000000,0.9354690000000000,1499,1814,1260,540157
2012-12-04 00:00:00,5626,0.999524,1.04345,1681,2035,1317,539175
2012-12-11 00:00:00,6374,1.0558,1.09107,1926,2437,1307,584196
2012-12-18 00:00:00,7110,1.0967,1.20108,2175,2683,1290,591969
2012-12-25 00:00:00,7963,1.24709,1.26179,2393,2963,1364,631088
2013-01-01 00:00:00,9677,1.15746,1.13249,2974,3769,1960,854487
2013-01-08 00:00:00,10420,1.2718400000000000,1.2112100000000000,3276,3925,1990,860298
2013-01-15 00:00:00,10658,1.31623,1.25682,3483,3880,2018,848016
2013-01-22 00:00:00,12036,1.3744400000000000,1.37097,3930,4484,2027,877917
2013-01-29 00:00:00,12502,1.46781,1.42956,4045,4642,2028,874537
2013-02-05 00:00:00,13498,1.5834,1.53588,4434,5062,2017,878845
2013-02-12 00:00:00,13927,1.60253,1.60267,4643,5000,2054,868987
2013-02-19 00:00:00,15168,1.72344,1.7326700000000000,4835,5579,2012,875411
2013-02-26 00:00:00,13975,2.11076,2.09858,4937,4313,2042,665926
2013-03-05 00:00:00,18920,2.1708,2.21374,5549,6579,2055,854664
2013-03-12 00:00:00,19398,2.36971,2.4167400000000000,5501,7046,2054,802651
2013-03-19 00:00:00,24697,3.15997,3.03071,6555,8406,2009,814891
2013-03-26 00:00:00,26988,4.59053,4.38724,7814,7485,2007,615148
2013-04-02 00:00:00,28654,4.28195,4.2112,7488,6726,2033,680424
2013-04-09 00:00:00,28147,3.5628800000000000,3.4649200000000000,6233,7881,2059,812343
2013-04-16 00:00:00,28370,3.36378,3.3169800000000000,6007,9517,2049,855297
2013-04-23 00:00:00,25502,3.39659,3.2407,5878,8858,2062,786928
2013-04-30 00:00:00,23484,3.11922,2.88598,5133,8714,2051,813726
2013-05-07 00:00:00,21085,2.8357200000000000,2.6217200000000000,4729,7711,2051,804244
2013-05-14 00:00:00,18195,2.48484,2.3406700000000000,4210,6717,2018,777340
2013-05-21 00:00:00,17234,2.2741,2.12059,4250,6121,2025,812700
2013-05-28 00:00:00,15914,2.0724400000000000,1.91094,3953,5875,1978,832786
2013-06-04 00:00:00,15044,1.98207,1.9023,3775,5575,1944,790831
2013-06-11 00:00:00,14024,1.8244100000000000,1.7661900000000000,3616,5022,1904,794024
2013-06-18 00:00:00,14926,1.8203600000000000,1.85791,3798,5611,1922,803374
2013-06-25 00:00:00,14661,1.7539100000000000,1.8209400000000000,3523,5812,1887,805133
2013-07-02 00:00:00,14637,1.74542,1.83453,3582,5659,1866,797863
2013-07-09 00:00:00,14206,1.6723600000000000,1.75446,3574,5587,1845,809707
2013-07-16 00:00:00,11723,1.5165900000000000,1.51636,3130,4279,1810,773101
2013-07-23 00:00:00,10814,1.4477800000000000,1.40334,2846,3770,1771,770592
2013-07-30 00:00:00,9648,1.2902800000000000,1.2593,2501,3591,1746,766139
2013-08-06 00:00:00,9775,1.37388,1.32482,2789,3615,1714,737834
2013-08-13 00:00:00,9033,1.34208,1.27576,2544,3256,1660,708049
2013-08-20 00:00:00,8797,1.3456300000000000,1.29483,2733,3068,1570,679395
2013-08-27 00:00:00,7658,1.21291,1.2261,2528,2459,1554,624582
2013-09-03 00:00:00,7229,1.1929100000000000,1.1453800000000000,2383,2349,1461,631143
2013-09-10 00:00:00,6783,1.1414600000000000,1.0678,2227,2181,1461,635233
2013-09-17 00:00:00,6369,1.06503,1.07269,2159,2009,1392,593740
2013-09-24 00:00:00,6038,1.12669,1.01298,2049,1917,1411,596063
2013-10-01 00:00:00,5352,0.9473530000000000,0.994705,1865,1688,1388,538049
2013-10-08 00:00:00,5295,0.9441870000000000,0.880862,1758,1623,1394,601116
2013-10-15 00:00:00,5083,0.9348220000000000,0.858173,1582,1621,1376,592305
2013-10-22 00:00:00,4765,0.8173600000000000,0.8051520000000000,1455,1450,1372,591814
2013-10-29 00:00:00,4942,0.852792,0.8187810000000000,1450,1655,1378,603580
2013-11-05 00:00:00,4744,0.7469940000000000,0.7837350000000000,1460,1528,1382,605307
2013-11-12 00:00:00,4980,0.7610980000000000,0.8487030000000000,1528,1631,1369,586778
2013-11-19 00:00:00,5305,0.7676270000000000,0.8341460000000000,1569,1813,1371,635980
2013-11-26 00:00:00,5799,0.862176,0.9059810000000000,1684,2184,1353,640080
2013-12-03 00:00:00,6050,0.984907,1.04506,1753,2258,1352,578913
2013-12-10 00:00:00,8130,1.16287,1.16816,2300,3316,1401,695966
2013-12-17 00:00:00,8888,1.2273100000000000,1.27649,2535,3650,1405,696282
2013-12-24 00:00:00,8874,1.2071,1.29758,2522,3447,1407,683887
2013-12-31 00:00:00,10150,1.16191,1.20612,2958,3994,1937,841540
2014-01-07 00:00:00,10977,1.30905,1.32485,3055,4437,1960,828544
2014-01-14 00:00:00,11941,1.3707200000000000,1.41192,3442,4728,2000,845727
2014-01-21 00:00:00,12292,1.43373,1.42547,3455,4955,2008,862314
2014-01-28 00:00:00,12313,1.42791,1.43909,3632,5102,2053,855608
2014-02-04 00:00:00,13853,1.61605,1.61532,4277,5799,2058,857601
2014-02-11 00:00:00,14062,1.65976,1.6647300000000000,4424,5816,1997,844700
2014-02-18 00:00:00,16674,2.05459,2.0058,4740,7322,2058,831289
2014-02-25 00:00:00,17602,2.5354100000000000,2.62227,5432,6848,2067,671251
2014-03-04 00:00:00,22905,2.5425300000000000,2.6074900000000000,6185,9106,2097,878430
2014-03-11 00:00:00,29172,3.60563,3.4178,7424,13050,2069,853532
2014-03-18 00:00:00,37382,4.9097600000000000,4.46555,9270,16418,2016,837119
2014-03-25 00:00:00,40533,5.98221,6.11497,10363,13951,1984,662849
2014-04-01 00:00:00,36891,5.47421,5.3097900000000000,9732,9406,1983,694773
2014-04-08 00:00:00,31483,4.2137400000000000,4.0789800000000000,7160,9589,1958,771835
2014-04-15 00:00:00,31204,4.21022,3.93762,7044,11966,1971,792459
2014-04-22 00:00:00,33221,4.25968,4.15076,7840,13949,1966,800359
2014-04-29 00:00:00,30621,3.97761,3.87899,7118,13159,1955,789407
2014-05-06 00:00:00,28151,3.6344300000000000,3.4579400000000000,6656,12093,1950,814097
2014-05-13 00:00:00,25218,3.26527,3.06359,6429,10328,1917,823153
2014-05-20 00:00:00,21109,2.93083,2.82646,5537,8164,1907,746836
2014-05-27 00:00:00,19178,2.54474,2.3599,4823,7280,1934,812660
2014-06-03 00:00:00,18441,2.47227,2.33472,4639,7116,1912,789858
2014-06-10 00:00:00,17833,2.35665,2.21286,4710,6748,1907,805881
2014-06-17 00:00:00,16695,2.17008,2.07619,4559,6084,1883,804117
2014-06-24 00:00:00,16122,2.04297,2.01267,4418,6003,1848,801027
2014-07-01 00:00:00,14975,1.954,1.94192,4174,5623,1819,771143
2014-07-08 00:00:00,13733,1.7228700000000000,1.7480900000000000,3903,4634,1820,785602
2014-07-15 00:00:00,12044,1.53694,1.50367,3448,4214,1813,800974
2014-07-22 00:00:00,10860,1.38283,1.4349400000000000,3182,4011,1768,756827
2014-07-29 00:00:00,11095,1.46265,1.4567300000000000,3203,4280,1753,761638
2014-08-05 00:00:00,10694,1.38934,1.42836,3106,4079,1735,748690
2014-08-12 00:00:00,9671,1.3468,1.35297,2805,3641,1688,714799
2014-08-19 00:00:00,9024,1.25452,1.33093,2754,3296,1622,678023
2014-08-26 00:00:00,7913,1.21636,1.2842200000000000,2593,2714,1579,616171
2014-09-02 00:00:00,6946,1.16734,1.13889,2211,2345,1505,609891
2014-09-09 00:00:00,6744,1.04654,1.10343,2109,2284,1455,611184
2014-09-16 00:00:00,5850,0.9436610000000000,0.9707480000000000,1734,2046,1459,602628
2014-09-23 00:00:00,5913,0.9350460000000000,0.9986810000000000,1897,1921,1445,592081
2014-09-30 00:00:00,5232,0.9347260000000000,0.978057,1678,1701,1417,534938
2014-10-07 00:00:00,5116,0.864118,0.866431,1546,1675,1428,590468
2014-10-14 00:00:00,4870,0.806535,0.827757,1487,1609,1411,588337
2014-10-21 00:00:00,4626,0.742747,0.7975720000000000,1383,1498,1401,580010
2014-10-28 00:00:00,4605,0.737859,0.811221,1415,1459,1352,567663
2014-11-04 00:00:00,4753,0.743224,0.8211650000000000,1392,1590,1364,578812
2014-11-11 00:00:00,4750,0.805251,0.819435,1330,1667,1340,579668
2014-11-18 00:00:00,5173,0.816943,0.8480410000000000,1429,1815,1356,609994
2014-11-25 00:00:00,5648,0.8145180000000000,0.888524,1687,2033,1362,635661
2014-12-02 00:00:00,5963,0.86067,0.9628260000000000,1636,2292,1354,619323
2014-12-09 00:00:00,5970,0.886704,1.02252,1714,2169,1349,583853
2014-12-16 00:00:00,7062,1.00845,1.08392,1993,2744,1369,651524
2014-12-23 00:00:00,7704,1.06625,1.17724,2178,2947,1367,654414
2014-12-30 00:00:00,7626,1.05995,1.1716,2170,2746,1332,650904
2015-01-06 00:00:00,10049,1.22559,1.24325,2849,3693,1963,808287
2015-01-13 00:00:00,10715,1.31066,1.3234,3016,4007,1976,809660
2015-01-20 00:00:00,11584,1.3711,1.40399,3263,4360,1995,825079
2015-01-27 00:00:00,11164,1.39171,1.37629,3141,4148,1999,811165
2015-02-03 00:00:00,12423,1.4371200000000000,1.46866,3563,4783,2048,845875
2015-02-10 00:00:00,12676,1.50165,1.5330000000000000,3746,4725,2028,826877
2015-02-17 00:00:00,13484,1.59805,1.6084100000000000,3960,5076,2023,838344
2015-02-24 00:00:00,12158,1.89668,1.90047,3974,4073,2000,639738
2015-03-03 00:00:00,14617,1.6772800000000000,1.73645,4469,5076,2040,841777
2015-03-10 00:00:00,14986,1.7829600000000000,1.81945,4575,5384,2020,823657
2015-03-17 00:00:00,15396,1.87336,1.9657100000000000,5135,5105,2000,783227
2015-03-24 00:00:00,14839,2.3214800000000000,2.42021,5377,4317,1978,613128
2015-03-31 00:00:00,15679,2.40991,2.41083,5700,4011,1949,650356
2015-04-07 00:00:00,15654,1.94328,1.98859,4775,4494,2004,787192
2015-04-14 00:00:00,15517,1.99796,1.98985,4574,5362,2005,779809
2015-04-21 00:00:00,15661,2.11829,2.1071,4804,5380,2008,743249
2015-04-28 00:00:00,18143,2.2511200000000000,2.19256,5088,6882,2026,827482
2015-05-05 00:00:00,18944,2.3711600000000000,2.3001400000000000,5135,7353,2007,823602
2015-05-12 00:00:00,21774,2.80035,2.6757400000000000,5645,8434,2000,813755
2015-05-19 00:00:00,24681,3.16475,3.02427,5997,9325,1993,816098
2015-05-26 00:00:00,26423,3.15183,3.11328,6299,10127,1956,848718
2015-06-02 00:00:00,28468,3.3321,3.3278800000000000,6619,11415,1952,855439
2015-06-09 00:00:00,30481,3.5602400000000000,3.5918,6660,11856,1922,848628
2015-06-16 00:00:00,24894,3.05479,3.09262,5574,9334,1898,804948
2015-06-23 00:00:00,21940,2.7673200000000000,2.78803,5187,8489,1900,786936
2015-06-30 00:00:00,19603,2.44161,2.52371,4581,7392,1832,776752
2015-07-07 00:00:00,16769,2.03348,2.12928,3707,6403,1813,787543
