date,HUFL,HULL,MUFL,MULL,LUFL,OT
12/20/2016 18:00,8.505999565,-0.938000023,5.436999798,-2.167999983,3.015000105,0.822000027
12/20/2016 19:00,8.23900032,-0.870999992,5.472000122,-2.096999884,2.740999937,0.760999978
12/20/2016 20:00,7.903999805,-0.80400002,5.152999878,-1.77699995,2.559000015,0.760999978
12/20/2016 21:00,6.764999866,-1.60800004,4.229000092,-2.700999975,2.497999907,0.913999975
12/20/2016 22:00,8.706999779,0.201000005,6.751999855,-1.031000018,2.223999977,0.913999975
12/20/2016 23:00,8.505999565,-0.134000003,6.395999908,-1.99000001,2.071000099,0.913999975
12/21/2016 00:00,10.18099976,0.602999985,7.994999886,-0.497000009,1.827999949,0.822000027
12/21/2016 01:00,10.24800014,0.268000007,8.350999832,-0.213,1.735999942,0.760999978
12/21/2016 02:00,9.979999542,0.602999985,8.421999931,-0.782000005,1.462000012,0.639999986
12/21/2016 03:00,9.979999542,0.134000003,8.38599968,-0.425999999,1.523000002,0.700999975
12/21/2016 04:00,10.58300018,0.469000012,8.706000328,-0.213,1.401000023,0.578999996
12/21/2016 05:00,12.52499962,1.139000058,8.031000137,-1.101999998,4.324999809,1.248999953
12/21/2016 06:00,12.05599976,0.067000002,7.143000126,-1.84800005,4.659999847,1.279000044
12/21/2016 07:00,11.38700008,0.268000007,6.610000134,-1.91900003,5.208000183,1.340000033
12/21/2016 08:00,7.769999981,-0.536000013,5.543000221,-1.172999978,2.650000095,0.883000016
12/21/2016 09:00,7.568999767,-0.602999985,4.833000183,-2.239000082,2.497999907,0.883000016
12/21/2016 10:00,8.975000381,-0.268000007,5.578999996,-2.025000095,2.832999945,0.944000006
12/21/2016 11:00,9.51099968,0,6.538000107,-2.025000095,2.954999924,0.944000006
12/21/2016 12:00,7.434999943,-0.736999989,4.584000111,-1.77699995,2.528000116,1.004999995
12/21/2016 13:00,7.636000156,-0.469000012,4.762000084,-2.381000042,2.437000036,1.126999974
12/21/2016 14:00,6.96600008,-0.536000013,4.619999886,-2.273999929,2.467000008,1.126999974
12/21/2016 15:00,7.368000031,-0.736999989,4.65500021,-2.451999903,2.650000095,1.218000054
12/21/2016 16:00,8.505999565,-0.469000012,5.650000095,-1.84800005,2.772000074,0.913999975
12/21/2016 17:00,9.041999817,-0.938000023,6.040999889,-2.096999884,2.984999895,0.731000006
12/21/2016 18:00,8.640000343,-0.938000023,5.828000069,-1.99000001,2.862999916,0.639999986
12/21/2016 19:00,8.43900013,-0.938000023,5.756999969,-1.99000001,2.650000095,0.609000027
12/21/2016 20:00,7.434999943,-1.072000027,5.046000004,-2.203000069,2.375999928,0.578999996
12/21/2016 21:00,6.429999828,-1.541000009,4.406000137,-2.486999989,2.040999889,0.578999996
12/21/2016 22:00,6.09499979,-1.340000033,4.157999992,-1.953999996,1.827999949,0.791999996
12/21/2016 23:00,5.69299984,-1.273000002,3.552999973,-2.451999903,1.70599997,0.609000027
12/22/2016 00:00,7.099999905,-0.335000008,5.295000076,-1.84800005,1.797000051,0.700999975
12/22/2016 01:00,7.568999767,-0.201000005,5.507999897,-1.491999984,1.613999963,0.700999975
12/22/2016 02:00,5.69299984,-0.536000013,4.263999939,-1.91900003,1.491999984,0.700999975
12/22/2016 03:00,7.032999992,-0.670000017,5.295000076,-1.77699995,1.462000012,0.670000017
12/22/2016 04:00,5.090000153,-0.469000012,3.696000099,-2.167999983,1.491999984,0.670000017
12/22/2016 05:00,7.836999893,-0.201000005,5.721000195,-0.782000005,1.523000002,0.609000027
12/22/2016 06:00,7.368000031,-0.536000013,4.584000111,-1.99000001,2.163000107,0.731000006
12/22/2016 07:00,8.706999779,-0.536000013,5.472000122,-1.207999945,2.650000095,0.731000006
12/22/2016 08:00,8.104999542,-0.067000002,5.934000015,-0.888000011,2.28399992,0.700999975
12/22/2016 09:00,8.505999565,0.201000005,6.111999989,-1.386000037,2.223999977,0.822000027
12/22/2016 10:00,9.444000244,0.469000012,6.289999962,-1.172999978,2.193000078,0.760999978
12/22/2016 11:00,10.31499958,-0.067000002,6.894000053,-1.527999997,2.710999966,0.883000016
12/22/2016 12:00,8.171999931,0,5.791999817,-1.491999984,2.131999969,0.670000017
12/22/2016 13:00,8.43900013,0.670000017,6.467000008,-0.603999972,2.131999969,0.944000006
12/22/2016 14:00,8.975000381,1.072000027,6.787000179,-0.354999989,1.949000001,1.156999946
12/22/2016 15:00,7.703000069,0.602999985,5.721000195,-1.031000018,1.91900003,0.944000006
12/22/2016 16:00,7.568999767,0,5.828000069,-1.279000044,1.980000019,0.852999985
12/22/2016 17:00,9.109000206,-0.134000003,6.040999889,-1.527999997,2.528000116,0.731000006
12/22/2016 18:00,9.041999817,-0.268000007,6.040999889,-1.279000044,2.650000095,0.700999975
12/22/2016 19:00,9.243000031,-0.268000007,6.005000114,-1.386000037,3.137000084,0.731000006
12/22/2016 20:00,8.907999992,-0.335000008,6.005000114,-1.527999997,2.894000053,0.670000017
12/22/2016 21:00,7.368000031,-1.942000031,5.188000202,-3.019999981,2.315000057,0.670000017
12/22/2016 22:00,10.51599979,0.670000017,8.456999779,-0.675000012,1.888000011,0.547999978
12/22/2016 23:00,11.92199993,1.340000033,10.5539999,0.391000003,1.85800004,0.578999996
12/23/2016 00:00,12.05599976,1.072000027,9.06099987,-0.142000005,1.70599997,0.670000017
12/23/2016 01:00,12.85999966,1.807999969,11.51299953,0.958999991,1.552999973,0.609000027
12/23/2016 02:00,11.31999969,1.807999969,9.913999557,-0.354999989,1.462000012,0.609000027
12/23/2016 03:00,12.92700005,1.674000025,11.05099964,0.497000009,1.401000023,0.578999996
12/23/2016 04:00,12.18999958,1.60800004,10.7670002,0.532999992,1.432000041,0.609000027
12/23/2016 05:00,11.5880003,0.870999992,9.87899971,-0.178000003,1.644999981,0.578999996
12/23/2016 06:00,12.52499962,1.004999995,9.913999557,-0.497000009,2.101999998,0.609000027
12/23/2016 07:00,14.53499985,1.674000025,10.9090004,0.071000002,2.588999987,0.670000017
12/23/2016 08:00,13.32900047,2.142999887,10.12699986,-0.071000002,3.015000105,1.004999995
12/23/2016 09:00,9.376999855,0.469000012,6.610000134,-1.669999957,2.680000067,1.065999985
12/23/2016 10:00,9.711999893,0.870999992,6.324999809,-1.207999945,2.772000074,1.187999964
12/23/2016 11:00,10.18099976,0.80400002,6.610000134,-0.497000009,3.441999912,1.097000003
12/23/2016 12:00,6.96600008,-0.40200001,4.619999886,-1.386000037,2.588999987,1.036000013
12/23/2016 13:00,8.572999954,0.80400002,5.862999916,-0.816999972,2.528000116,1.036000013
12/23/2016 14:00,8.774000168,0.938000023,5.791999817,-1.386000037,2.405999899,1.248999953
12/23/2016 15:00,7.703000069,0.335000008,4.974999905,-1.386000037,2.345000029,1.309999943
12/23/2016 16:00,7.568999767,0.067000002,5.436999798,-1.350000024,2.467000008,1.279000044
12/23/2016 17:00,9.175999641,-0.268000007,5.934000015,-1.741000056,3.137000084,0.852999985
12/23/2016 18:00,8.640000343,-1.139000058,5.472000122,-2.381000042,3.137000084,0.731000006
12/23/2016 19:00,8.907999992,-0.870999992,6.218999863,-1.91900003,3.046000004,0.670000017
12/23/2016 20:00,8.706999779,-0.80400002,5.721000195,-2.025000095,3.046000004,0.731000006
12/23/2016 21:00,9.31000042,-1.20599997,6.857999802,-2.131999969,2.618999958,0.822000027
12/23/2016 22:00,11.11900043,0.870999992,9.630000114,-0.178000003,2.040999889,0.578999996
12/23/2016 23:00,13.79800034,1.273000002,9.23900032,-0.248999998,4.598999977,1.126999974
12/24/2016 00:00,15.80700016,2.142999887,11.54899979,0.425999999,4.386000156,1.248999953
12/24/2016 01:00,15.80700016,2.411000013,11.19400024,0.319999993,4.234000206,1.218000054
12/24/2016 02:00,15.13700008,2.344000101,10.97999954,0.213,4.051000118,1.126999974
12/24/2016 03:00,14.60200024,1.60800004,10.12699986,0.035999998,3.898999929,1.097000003
12/24/2016 04:00,13.39599991,1.340000033,8.989999771,-0.284000009,3.960000038,1.065999985
12/24/2016 05:00,13.52999973,1.340000033,9.31000042,-0.639999986,4.142000198,1.097000003
12/24/2016 06:00,14.46800041,1.674000025,9.487999916,-0.782000005,4.598999977,1.218000054
12/24/2016 07:00,16.20899963,1.875,10.58899975,-0.603999972,5.026000023,1.248999953
12/24/2016 08:00,13.39599991,0.938000023,10.6960001,-0.354999989,3.046000004,1.004999995
12/24/2016 09:00,9.51099968,0.40200001,6.822999954,-1.812000036,2.894000053,0.975000024
12/24/2016 10:00,9.51099968,0.80400002,6.681000233,-1.315000057,3.015000105,1.004999995
12/24/2016 11:00,11.65499973,0.736999989,7.532999992,-1.172999978,3.503000021,1.248999953
12/24/2016 12:00,9.645000458,0.067000002,6.644999981,-1.77699995,2.772000074,1.097000003
12/24/2016 13:00,10.04699993,1.004999995,6.965000153,-0.675000012,2.954999924,1.065999985
12/24/2016 14:00,9.51099968,1.340000033,6.467000008,-1.207999945,3.289999962,1.097000003
12/24/2016 15:00,9.243000031,0.870999992,6.005000114,-1.279000044,2.802000046,1.126999974
12/24/2016 16:00,9.041999817,-0.134000003,6.183000088,-1.56400001,2.710999966,0.883000016
12/24/2016 17:00,10.24800014,-0.536000013,7.071000099,-1.84800005,3.137000084,0.731000006
12/24/2016 18:00,9.845999718,-0.469000012,6.787000179,-1.70599997,3.107000113,0.639999986
12/24/2016 19:00,9.645000458,-0.469000012,6.644999981,-1.63499999,3.015000105,0.609000027
12/24/2016 20:00,8.706999779,-0.536000013,5.756999969,-1.812000036,2.954999924,0.760999978
12/24/2016 21:00,7.501999855,-1.473999977,4.796999931,-2.486999989,2.650000095,1.036000013
12/24/2016 22:00,7.368000031,-1.139000058,5.68599987,-1.669999957,2.131999969,0.760999978
12/24/2016 23:00,7.501999855,-0.602999985,4.868000031,-1.812000036,2.131999969,0.791999996
12/25/2016 00:00,8.371999741,0.40200001,6.610000134,-0.711000025,1.735999942,0.609000027
12/25/2016 01:00,7.971000195,0.134000003,6.005000114,-1.172999978,1.797000051,0.578999996
12/25/2016 02:00,7.769999981,0.201000005,6.147999763,-0.816999972,1.735999942,0.700999975
12/25/2016 03:00,6.899000168,-0.40200001,5.223999977,-1.669999957,1.644999981,0.670000017
12/25/2016 04:00,7.971000195,0.40200001,5.721000195,-0.639999986,1.797000051,0.852999985
12/25/2016 05:00,7.301000118,-0.067000002,4.974999905,-1.91900003,1.949000001,0.883000016
12/25/2016 06:00,6.831999779,-0.40200001,4.300000191,-1.99000001,2.375999928,0.913999975
12/25/2016 07:00,7.501999855,-0.469000012,4.65500021,-2.630000114,2.588999987,1.004999995
12/25/2016 08:00,9.109000206,0,6.610000134,-1.527999997,3.046000004,0.822000027
12/25/2016 09:00,9.444000244,0.469000012,6.218999863,-1.421000004,3.229000092,1.309999943
12/25/2016 10:00,9.109000206,0.469000012,6.538000107,-1.315000057,2.924000025,0.975000024
12/25/2016 11:00,10.38199997,0.536000013,7,-1.669999957,3.594000101,1.004999995
12/25/2016 12:00,8.305999756,0,5.507999897,-1.953999996,2.772000074,0.883000016
12/25/2016 13:00,9.645000458,0.536000013,6.751999855,-1.315000057,2.618999958,1.004999995
12/25/2016 14:00,8.640000343,-0.134000003,6.005000114,-1.491999984,2.588999987,1.036000013
12/25/2016 15:00,9.041999817,0.40200001,6.254000187,-0.391000003,2.559000015,1.004999995
12/25/2016 16:00,8.305999756,-0.335000008,5.862999916,-1.421000004,2.559000015,0.822000027
12/25/2016 17:00,9.779000282,-0.40200001,6.467000008,-1.70599997,3.259000063,0.731000006
12/25/2016 18:00,9.31000042,-0.602999985,5.862999916,-1.883000016,3.471999884,0.852999985
12/25/2016 19:00,8.640000343,-0.736999989,5.578999996,-1.99000001,3.046000004,0.731000006
12/25/2016 20:00,7.769999981,-1.004999995,5.117000103,-2.025000095,2.588999987,0.670000017
12/25/2016 21:00,6.362999916,-2.075999975,4.335000038,-2.736000061,2.040999889,0.547999978
12/25/2016 22:00,7.769999981,-0.134000003,5.791999817,-1.77699995,2.040999889,0.731000006
12/25/2016 23:00,10.51599979,0.670000017,8.208999634,-0.639999986,2.131999969,0.760999978
12/26/2016 00:00,12.85999966,1.741000056,8.812999725,-0.178000003,4.295000076,1.462000012
12/26/2016 01:00,13.32900047,1.674000025,9.204000473,-0.071000002,4.111999989,1.218000054
12/26/2016 02:00,13.52999973,1.875,9.06099987,-0.071000002,4.203000069,1.248999953
12/26/2016 03:00,13.06099987,1.473999977,8.918999672,0,4.203000069,1.248999953
12/26/2016 04:00,9.51099968,0.40200001,5.934000015,-0.711000025,3.928999901,1.097000003
12/26/2016 05:00,10.04699993,0.536000013,6.040999889,-1.70599997,4.172999859,1.218000054
12/26/2016 06:00,9.51099968,0,5.223999977,-1.883000016,3.928999901,1.036000013
12/26/2016 07:00,11.31999969,-0.870999992,6.857999802,-1.883000016,4.324999809,1.097000003
12/26/2016 08:00,10.18099976,0.736999989,7.853000164,-0.497000009,2.253999949,0.760999978
12/26/2016 09:00,9.109000206,0.602999985,6.395999908,-1.207999945,2.071000099,0.760999978
12/26/2016 10:00,10.31499958,0.938000023,7.604000092,-0.107000001,2.528000116,0.852999985
12/26/2016 11:00,11.18599987,0.670000017,7.355999947,-1.279000044,3.838000059,1.309999943
12/26/2016 12:00,9.243000031,0.268000007,6.395999908,-1.63499999,3.046000004,1.036000013
12/26/2016 13:00,9.175999641,0.602999985,6.361000061,-1.56400001,3.107000113,1.156999946
12/26/2016 14:00,9.845999718,0.870999992,6.965000153,-0.924000025,2.954999924,1.156999946
12/26/2016 15:00,9.578000069,0.736999989,6.787000179,-0.745999992,3.107000113,1.248999953
12/26/2016 16:00,10.31499958,0.134000003,7.568999767,-1.065999985,3.107000113,0.944000006
12/26/2016 17:00,10.7840004,-0.134000003,7.355999947,-1.457000017,3.411000013,0.760999978
12/26/2016 18:00,10.18099976,-0.536000013,6.395999908,-2.203000069,3.441999912,0.760999978
12/26/2016 19:00,9.444000244,-0.536000013,6.076000214,-1.77699995,3.259000063,0.760999978
12/26/2016 20:00,8.43900013,-0.80400002,5.543000221,-2.061000109,2.862999916,0.791999996
12/26/2016 21:00,7.903999805,-2.27699995,5.401000023,-3.269000053,2.315000057,0.700999975
12/26/2016 22:00,9.845999718,-0.067000002,7.568999767,-0.995000005,2.040999889,0.609000027
12/26/2016 23:00,9.779000282,0.067000002,7.710999966,-0.924000025,1.70599997,0.518000007
12/27/2016 00:00,10.7840004,0.335000008,9.097000122,-0.319999993,1.85800004,0.670000017
12/27/2016 01:00,10.71700001,0.938000023,8.847999573,-0.213,1.674999952,0.670000017
12/27/2016 02:00,9.444000244,0.602999985,7.747000217,-0.711000025,1.401000023,0.547999978
12/27/2016 03:00,8.706999779,0.335000008,7.710999966,-0.995000005,1.097000003,0.335000008
12/27/2016 04:00,9.243000031,0.602999985,7.710999966,-0.675000012,1.309999943,0.486999989
12/27/2016 05:00,10.85099983,0.938000023,9.31000042,0,1.644999981,0.578999996
12/27/2016 06:00,11.78800011,0.536000013,9.416999817,-0.425999999,2.00999999,0.578999996
12/27/2016 07:00,12.72599983,0.602999985,9.772000313,-0.425999999,2.618999958,0.700999975
12/27/2016 08:00,11.98900032,0.736999989,9.168000221,-0.425999999,3.532999992,1.097000003
12/27/2016 09:00,12.85999966,1.741000056,8.847999573,0,3.411000013,1.309999943
12/27/2016 10:00,11.78800011,1.139000058,7.498000145,-0.248999998,3.563999891,1.309999943
12/27/2016 11:00,12.59200001,1.60800004,8.208999634,-0.354999989,4.051000118,1.097000003
12/27/2016 12:00,9.243000031,0.268000007,5.862999916,-1.457000017,3.259000063,1.218000054
12/27/2016 13:00,10.44900036,1.072000027,6.857999802,-0.497000009,3.259000063,1.218000054
12/27/2016 14:00,10.64999962,1.406999946,7.427000046,-0.319999993,3.137000084,1.309999943
12/27/2016 15:00,9.578000069,0.536000013,6.928999901,-0.462000012,2.710999966,1.279000044
12/27/2016 16:00,9.645000458,0.870999992,6.43200016,-0.745999992,3.411000013,1.156999946
12/27/2016 17:00,10.98499966,0.268000007,7.177999973,-0.782000005,3.563999891,1.004999995
12/27/2016 18:00,10.98499966,0,7.214000225,-1.421000004,3.71600008,0.883000016
12/27/2016 19:00,10.71700001,-0.067000002,7.355999947,-1.457000017,3.441999912,0.609000027
12/27/2016 20:00,9.578000069,-0.40200001,6.324999809,-1.63499999,3.319999933,0.700999975
12/27/2016 21:00,8.43900013,-0.602999985,5.650000095,-2.239000082,2.772000074,0.731000006
12/27/2016 22:00,10.98499966,1.60800004,8.812999725,-0.213,2.253999949,0.639999986
12/27/2016 23:00,12.25699997,0.870999992,9.451999664,-0.354999989,2.193000078,0.731000006
12/28/2016 00:00,12.85999966,2.344000101,10.8739996,0.603999972,2.193000078,0.760999978
12/28/2016 01:00,13.12800026,2.210000038,10.27000046,0.603999972,2.071000099,0.731000006
12/28/2016 02:00,11.65499973,0.80400002,9.807999611,0.035999998,1.76699996,0.547999978
12/28/2016 03:00,11.78800011,1.004999995,9.772000313,0.213,1.735999942,0.578999996
12/28/2016 04:00,11.92199993,1.473999977,10.12699986,0.035999998,2.00999999,0.852999985
12/28/2016 05:00,10.98499966,1.20599997,8.208999634,-0.462000012,2.315000057,0.852999985
12/28/2016 06:00,12.25699997,0.938000023,9.06099987,-0.603999972,2.710999966,0.883000016
12/28/2016 07:00,13.79800034,1.340000033,10.44699955,-0.569000006,3.229000092,1.004999995
12/28/2016 08:00,12.12300014,1.20599997,8.989999771,-0.107000001,3.167999983,0.852999985
12/28/2016 09:00,10.24800014,1.273000002,6.857999802,-0.816999972,3.411000013,1.491999984
12/28/2016 10:00,11.72099972,0.736999989,7.782000065,-0.782000005,3.838000059,1.462000012
12/28/2016 11:00,11.25300026,0.80400002,7.498000145,-0.675000012,3.532999992,1.004999995
12/28/2016 12:00,8.572999954,-1.004999995,5.899000168,-2.523000002,2.680000067,0.944000006
12/28/2016 13:00,9.444000244,0.536000013,6.928999901,-1.031000018,2.618999958,0.852999985
12/28/2016 14:00,10.18099976,0.736999989,7.676000118,-0.462000012,2.437000036,0.975000024
12/28/2016 15:00,8.371999741,0.201000005,5.650000095,-1.63499999,2.28399992,0.975000024
12/28/2016 16:00,9.041999817,0,6.610000134,-1.101999998,2.650000095,0.852999985
12/28/2016 17:00,10.91800022,0.134000003,7.427000046,-1.279000044,3.441999912,0.852999985
12/28/2016 18:00,10.31499958,-0.469000012,6.573999882,-1.741000056,3.686000109,0.731000006
12/28/2016 19:00,10.71700001,-0.201000005,6.822999954,-1.350000024,3.928999901,0.852999985
12/28/2016 20:00,9.845999718,-0.40200001,6.395999908,-1.669999957,3.471999884,0.760999978
12/28/2016 21:00,10.64999962,-0.938000023,7.782000065,-1.741000056,2.954999924,0.731000006
12/28/2016 22:00,12.92700005,1.473999977,10.44699955,0.248999998,2.315000057,0.578999996
12/28/2016 23:00,13.32900047,1.473999977,10.27000046,-0.035999998,2.497999907,0.791999996
12/29/2016 00:00,13.73099995,1.674000025,10.9090004,0.319999993,2.497999907,0.944000006
12/29/2016 01:00,11.85499954,1.340000033,9.666000366,0.071000002,2.315000057,0.883000016
12/29/2016 02:00,14.13300037,2.210000038,11.58399963,0.603999972,2.163000107,0.852999985
12/29/2016 03:00,13.4630003,2.075999975,11.65499973,0.569000006,1.888000011,0.700999975
12/29/2016 04:00,13.66399956,2.210000038,11.76200008,0.142000005,1.85800004,0.700999975
12/29/2016 05:00,13.9989996,1.807999969,11.65499973,0.603999972,2.040999889,0.670000017
12/29/2016 06:00,15.13700008,2.27699995,12.47299957,0.425999999,2.710999966,0.883000016
12/29/2016 07:00,13.32900047,0.40200001,9.522999763,-1.598999977,3.107000113,0.852999985
12/29/2016 08:00,12.99400043,1.942000031,9.168000221,-0.924000025,3.532999992,1.279000044
12/29/2016 09:00,11.18599987,1.340000033,7.747000217,-1.101999998,3.411000013,1.156999946
12/29/2016 10:00,10.44900036,0.536000013,7.106999874,-0.995000005,3.319999933,1.371000051
12/29/2016 11:00,10.85099983,2.075999975,7.568999767,0.995000005,3.532999992,1.097000003
12/29/2016 12:00,8.23900032,1.807999969,5.436999798,0.497000009,2.559000015,0.883000016
12/29/2016 13:00,8.038000107,0.201000005,5.578999996,-1.883000016,2.528000116,1.036000013
12/29/2016 14:00,9.779000282,0.736999989,6.502999783,-1.136999965,2.680000067,1.036000013
12/29/2016 15:00,9.913000107,0.736999989,7.106999874,-0.958999991,2.832999945,1.340000033
12/29/2016 16:00,9.645000458,0.201000005,5.96999979,-1.101999998,2.650000095,1.004999995
12/29/2016 17:00,10.91800022,0,7.214000225,-1.70599997,4.020999908,1.036000013
12/29/2016 18:00,11.05200005,-0.268000007,7.177999973,-1.99000001,3.928999901,0.944000006
12/29/2016 19:00,11.05200005,-0.335000008,7.284999847,-1.883000016,3.928999901,0.913999975
12/29/2016 20:00,10.44900036,-0.40200001,6.644999981,-1.77699995,3.806999922,0.975000024
12/29/2016 21:00,11.31999969,-1.139000058,8.244000435,-1.91900003,3.137000084,0.944000006
12/29/2016 22:00,13.06099987,1.406999946,10.5539999,0,2.497999907,0.760999978
12/29/2016 23:00,12.45800018,0.40200001,10.05599976,-0.354999989,2.467000008,0.760999978
12/30/2016 00:00,15.94099998,3.013999939,11.79800034,0.711000025,4.477000237,1.156999946
12/30/2016 01:00,16.47699928,3.214999914,12.40200043,0.924000025,4.295000076,1.097000003
12/30/2016 02:00,15.06999969,1.942000031,10.58899975,0.284000009,4.172999859,1.065999985
12/30/2016 03:00,15.94099998,1.942000031,11.44200039,0.178000003,4.324999809,1.218000054
12/30/2016 04:00,13.12800026,1.004999995,8.38599968,-0.852999985,4.538000107,1.309999943
12/30/2016 05:00,14.53499985,1.20599997,10.12699986,-0.745999992,4.416999817,1.156999946
12/30/2016 06:00,15.3380003,1.541000009,10.23400021,-0.569000006,4.873000145,1.248999953
12/30/2016 07:00,16.07500076,1.340000033,10.51799965,-1.172999978,6.06099987,1.491999984
12/30/2016 08:00,14.66899967,1.741000056,10.4829998,-0.391000003,3.806999922,1.279000044
12/30/2016 09:00,10.44900036,0.536000013,6.43200016,-1.279000044,3.654999971,1.613999963
12/30/2016 10:00,8.975000381,0,5.862999916,-1.883000016,3.77699995,1.462000012
12/30/2016 11:00,9.779000282,0.067000002,5.934000015,-1.77699995,3.746000051,1.218000054
12/30/2016 12:00,6.764999866,-0.870999992,4.441999912,-2.415999889,2.862999916,1.126999974
12/30/2016 13:00,8.171999931,0.40200001,5.081999779,-1.457000017,2.924000025,0.975000024
12/30/2016 14:00,6.899000168,-0.40200001,4.370999813,-1.669999957,2.528000116,1.126999974
12/30/2016 15:00,6.631000042,-0.201000005,4.229000092,-2.061000109,2.710999966,0.944000006
12/30/2016 16:00,8.23900032,-0.067000002,5.401000023,-1.386000037,2.650000095,0.944000006
12/30/2016 17:00,10.31499958,0,6.928999901,-1.77699995,3.532999992,0.975000024
12/30/2016 18:00,10.7840004,-0.201000005,6.928999901,-1.669999957,3.838000059,0.883000016
12/30/2016 19:00,10.7840004,-0.40200001,7.035999775,-1.84800005,3.654999971,0.760999978
12/30/2016 20:00,10.24800014,-0.469000012,6.502999783,-2.061000109,3.625,0.944000006
12/30/2016 21:00,10.51599979,-0.938000023,7.214000225,-2.345000029,3.381000042,1.097000003
12/30/2016 22:00,11.52099991,0.40200001,8.741999626,-1.350000024,2.680000067,0.944000006
12/30/2016 23:00,11.98900032,1.072000027,9.701000214,-0.745999992,2.559000015,0.883000016
12/31/2016 00:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 01:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 02:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 03:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 04:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 05:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 06:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 07:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 08:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 09:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 10:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 11:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 12:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 13:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 14:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 15:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 16:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 17:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 18:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 19:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 20:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 21:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 22:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
12/31/2016 23:00,12.79300022,1.20599997,10.3760004,0.107000001,2.345000029,0.852999985
1/1/2017 00:00,12.92700005,1.273000002,8.918999672,-0.958999991,4.903999805,1.432000041
1/1/2017 01:00,13.79800034,1.674000025,9.984999657,0.035999998,4.263999939,1.218000054
1/1/2017 02:00,13.59700012,1.406999946,9.097000122,-0.142000005,4.142000198,1.097000003
1/1/2017 03:00,13.19499969,1.942000031,9.31000042,-0.497000009,4.234000206,1.248999953
1/1/2017 04:00,14.46800041,2.075999975,10.16300011,-0.142000005,4.507999897,1.401000023
1/1/2017 05:00,13.59700012,1.674000025,9.204000473,-0.816999972,4.690999985,1.371000051
1/1/2017 06:00,14.60200024,1.20599997,9.026000023,-1.279000044,5.269000053,1.401000023
1/1/2017 07:00,14.66899967,1.072000027,8.706000328,-0.782000005,5.177999973,1.248999953
1/1/2017 08:00,11.45400047,1.004999995,8.102000237,-0.888000011,3.686000109,1.036000013
1/1/2017 09:00,8.23900032,0.40200001,4.584000111,-1.77699995,3.075999975,1.401000023
1/1/2017 10:00,7.301000118,0.670000017,4.370999813,-0.782000005,2.984999895,1.523000002
1/1/2017 11:00,7.971000195,0.670000017,4.122000217,-1.243999958,3.594000101,1.462000012
1/1/2017 12:00,3.951999903,-0.870999992,1.421000004,-2.415999889,2.740999937,1.371000051
1/1/2017 13:00,4.354000092,0,1.77699995,-2.131999969,2.680000067,1.340000033
1/1/2017 14:00,5.223999977,0.134000003,2.167999983,-1.741000056,2.618999958,1.340000033
1/1/2017 15:00,6.631000042,0,4.65500021,-1.136999965,2.497999907,1.218000054
1/1/2017 16:00,7.568999767,-0.736999989,5.578999996,-2.415999889,2.467000008,1.036000013
1/1/2017 17:00,9.31000042,-1.273000002,6.147999763,-2.878000021,3.107000113,0.913999975
1/1/2017 18:00,9.175999641,-1.340000033,6.147999763,-2.559000015,3.137000084,0.760999978
1/1/2017 19:00,9.376999855,-1.60800004,6.005000114,-3.019999981,3.319999933,0.913999975
1/1/2017 20:00,8.975000381,-1.541000009,5.934000015,-2.806999922,2.954999924,0.791999996
1/1/2017 21:00,7.769999981,-1.875,5.188000202,-2.842999935,2.467000008,0.639999986
